# 20241009_164348
# primespec:	data/decay_convtest/spec_20241009_154507_3GeV/spectr.txt
# qmax:	2.99299
p,finalspecRe,finalspecIm
0,146.168,0
0.0100503,146.081,0
0.0201005,146.414,0
0.0301508,146.84,0
0.040201,147.35,0
0.0502513,148.173,0
0.0603015,148.885,0
0.0703518,149.883,0
0.080402,150.668,0
0.0904523,151.535,0
0.100503,152.458,0
0.110553,153.172,0
0.120603,153.898,0
0.130653,154.812,0
0.140704,155.777,0
0.150754,156.963,0
0.160804,158.607,0
0.170854,160.84,0
0.180905,164.232,0
0.190955,168.891,0
0.201005,175.245,0
0.211055,183.327,0
0.221106,193.534,0
0.231156,205.988,0
0.241206,223.352,0
0.251256,246.556,0
0.261307,270.068,0
0.271357,284.183,0
0.281407,279.437,0
0.291457,251.85,0
0.301508,206.129,0
0.311558,153.071,0
0.321608,104.523,0
0.331658,67.1507,0
0.341709,42.1955,0
0.351759,27.6418,0
0.361809,20.0906,0
0.371859,16.2765,0
0.38191,13.8992,0
0.39196,12.069,0
0.40201,10.6948,0
0.41206,9.77107,0
0.422111,9.12366,0
0.432161,8.61682,0
0.442211,8.23385,0
0.452261,7.95657,0
0.462312,7.71157,0
0.472362,7.45333,0
0.482412,7.20626,0
0.492462,6.97967,0
0.502513,6.73679,0
0.512563,6.46136,0
0.522613,6.18886,0
0.532663,5.93576,0
0.542714,5.67464,0
0.552764,5.38911,0
0.562814,5.1066,0
0.572864,4.85801,0
0.582915,4.62203,0
0.592965,4.37549,0
0.603015,4.13497,0
0.613065,3.92404,0
0.623116,3.73363,0
0.633166,3.54018,0
0.643216,3.34368,0
0.653266,3.1663,0
0.663317,3.0068,0
0.673367,2.84589,0
0.683417,2.67813,0
0.693467,2.52004,0
0.703518,2.38268,0
0.713568,2.2517,0
0.723618,2.11663,0
0.733668,1.98878,0
0.743719,1.88078,0
0.753769,1.78512,0
0.763819,1.6884,0
0.773869,1.59279,0
0.78392,1.5099,0
0.79397,1.43695,0
0.80402,1.36351,0
0.81407,1.28551,0
0.824121,1.21427,0
0.834171,1.15165,0
0.844221,1.09151,0
0.854271,1.02819,0
0.864322,0.968707,0
0.874372,0.924315,0
0.884422,0.875943,0
0.894472,0.831519,0
0.904523,0.787886,0
0.914573,0.750541,0
0.924623,0.718192,0
0.934673,0.684113,0
0.944724,0.647902,0
0.954774,0.614686,0
0.964824,0.585965,0
0.974874,0.557755,0
0.984925,0.52719,0
0.994975,0.49877,0
1.00503,0.475637,0
1.01508,0.455113,0
1.02513,0.434071,0
1.03518,0.413283,0
1.04523,0.395805,0
1.05528,0.380741,0
1.06533,0.364539,0
1.07538,0.346376,0
1.08543,0.329676,0
1.09548,0.316035,0
1.10553,0.301995,0
1.11558,0.286572,0
1.12563,0.272349,0
1.13568,0.26118,0
1.14573,0.251416,0
1.15578,0.240982,0
1.16583,0.230138,0
1.17588,0.221585,0
1.18593,0.214001,0
1.19598,0.205304,0
1.20603,0.19566,0
1.21608,0.186678,0
1.22613,0.179373,0
1.23618,0.171936,0
1.24623,0.163849,0
1.25628,0.156593,0
1.26633,0.151124,0
1.27638,0.145924,0
1.28643,0.140686,0
1.29648,0.135213,0
1.30653,0.13034,0
1.31658,0.126281,0
1.32663,0.121535,0
1.33668,0.115855,0
1.34673,0.110725,0
1.35678,0.106604,0
1.36683,0.102614,0
1.37688,0.0980414,0
1.38693,0.0941294,0
1.39698,0.0910435,0
1.40704,0.0886129,0
1.41709,0.0856264,0
1.42714,0.0824833,0
1.43719,0.0798289,0
1.44724,0.0773872,0
1.45729,0.0745814,0
1.46734,0.0711803,0
1.47739,0.0680877,0
1.48744,0.0656387,0
1.49749,0.063808,0
1.50754,0.0612135,0
1.51759,0.0588957,0
1.52764,0.0573519,0
1.53769,0.0560561,0
1.54774,0.0542233,0
1.55779,0.0521003,0
1.56784,0.0502316,0
1.57789,0.0486896,0
1.58794,0.0471821,0
1.59799,0.0448728,0
1.60804,0.0429815,0
1.61809,0.0417283,0
1.62814,0.0406823,0
1.63819,0.0392813,0
1.64824,0.0379325,0
1.65829,0.0369874,0
1.66834,0.0360802,0
1.67839,0.0350433,0
1.68844,0.0338266,0
1.69849,0.0324176,0
1.70854,0.0315229,0
1.71859,0.0302882,0
1.72864,0.029064,0
1.73869,0.0278247,0
1.74874,0.0271441,0
1.75879,0.026613,0
1.76884,0.0258986,0
1.77889,0.025013,0
1.78894,0.0244867,0
1.79899,0.0240836,0
1.80905,0.0229343,0
1.8191,0.0219852,0
1.82915,0.0211288,0
1.8392,0.0204093,0
1.84925,0.0199361,0
1.8593,0.01918,0
1.86935,0.0185092,0
1.8794,0.0179842,0
1.88945,0.0177543,0
1.8995,0.0174156,0
1.90955,0.0169244,0
1.9196,0.0162947,0
1.92965,0.0158519,0
1.9397,0.0154448,0
1.94975,0.0147307,0
1.9598,0.0139687,0
1.96985,0.0135684,0
1.9799,0.0132031,0
1.98995,0.0127415,0
2,0.0125459,0
