# 20241120_093625
# primespec:	data/spectra_real_sigmamasses_consteps_20241119_171318/spec_20241119_232241/spectr.txt
# qmax:	3
# ma:	0.764
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.355421
# [DEBUG] Eabc:	0.382
p,finalspecRe,finalspecIm
0,89.0209,0
0.0100503,89.1124,0
0.0201005,89.3013,0
0.0301508,89.6086,0
0.040201,90.0252,0
0.0502513,90.5687,0
0.0603015,91.2212,0
0.0703518,91.9231,0
0.080402,92.7478,0
0.0904523,93.5845,0
0.100503,94.5188,0
0.110553,95.3895,0
0.120603,96.3045,0
0.130653,97.0997,0
0.140704,97.7766,0
0.150754,98.4366,0
0.160804,98.9718,0
0.170854,99.2454,0
0.180905,99.3778,0
0.190955,99.5511,0
0.201005,99.7232,0
0.211055,100.101,0
0.221106,100.741,0
0.231156,101.766,0
0.241206,103.383,0
0.251256,105.79,0
0.261307,109.192,0
0.271357,113.685,0
0.281407,119.324,0
0.291457,127.068,0
0.301508,137.795,0
0.311558,151.268,0
0.321608,164.933,0
0.331658,173.042,0
0.341709,169.307,0
0.351759,151.516,0
0.361809,122.925,0
0.371859,90.6997,0
0.38191,62.0645,0
0.39196,40.9684,0
0.40201,27.5611,0
0.41206,19.9691,0
0.422111,15.9248,0
0.432161,13.7521,0
0.442211,12.4788,0
0.452261,11.5791,0
0.462312,10.8348,0
0.472362,10.2365,0
0.482412,9.79981,0
0.492462,9.4675,0
0.502513,9.16323,0
0.512563,8.87168,0
0.522613,8.59362,0
0.532663,8.31744,0
0.542714,8.01837,0
0.552764,7.70854,0
0.562814,7.40969,0
0.572864,7.11651,0
0.582915,6.81399,0
0.592965,6.49839,0
0.603015,6.19847,0
0.613065,5.91783,0
0.623116,5.63109,0
0.633166,5.34256,0
0.643216,5.06213,0
0.653266,4.80483,0
0.663317,4.55404,0
0.673367,4.29734,0
0.683417,4.04664,0
0.693467,3.8174,0
0.703518,3.60327,0
0.713568,3.39027,0
0.723618,3.1804,0
0.733668,2.9895,0
0.743719,2.81907,0
0.753769,2.65632,0
0.763819,2.49644,0
0.773869,2.34785,0
0.78392,2.21909,0
0.79397,2.09734,0
0.80402,1.97594,0
0.81407,1.85955,0
0.824121,1.75565,0
0.834171,1.65917,0
0.844221,1.56333,0
0.854271,1.4682,0
0.864322,1.38159,0
0.874372,1.30453,0
0.884422,1.23134,0
0.894472,1.15887,0
0.904523,1.09157,0
0.914573,1.03352,0
0.924623,0.980553,0
0.934673,0.927882,0
0.944724,0.877074,0
0.954774,0.831348,0
0.964824,0.790429,0
0.974874,0.749271,0
0.984925,0.707458,0
0.994975,0.668612,0
1.00503,0.634716,0
1.01508,0.601568,0
1.02513,0.568737,0
1.03518,0.537664,0
1.04523,0.510878,0
1.05528,0.486986,0
1.06533,0.463455,0
1.07538,0.440104,0
1.08543,0.419252,0
1.09548,0.400866,0
1.10553,0.382263,0
1.11558,0.362886,0
1.12563,0.344484,0
1.13568,0.328429,0
1.14573,0.313378,0
1.15578,0.297527,0
1.16583,0.282486,0
1.17588,0.269583,0
1.18593,0.258608,0
1.19598,0.247173,0
1.20603,0.235781,0
1.21608,0.225916,0
1.22613,0.216987,0
1.23618,0.218302,0
1.24623,0.198102,0
1.25628,0.188755,0
1.26633,0.180575,0
1.27638,0.172886,0
1.28643,0.164924,0
1.29648,0.157071,0
1.30653,0.150539,0
1.31658,0.144941,0
1.32663,0.139515,0
1.33668,0.133572,0
1.34673,0.128467,0
1.35678,0.12391,0
1.36683,0.119389,0
1.37688,0.114132,0
1.38693,0.108791,0
1.39698,0.104535,0
1.40704,0.100396,0
1.41709,0.0961977,0
1.42714,0.0918444,0
1.43719,0.0883031,0
1.44724,0.0855135,0
1.45729,0.0825533,0
1.46734,0.0796032,0
1.47739,0.0765877,0
1.48744,0.0741175,0
1.49749,0.0714358,0
1.50754,0.0684891,0
1.51759,0.0655589,0
1.52764,0.0629866,0
1.53769,0.0608967,0
1.54774,0.0587143,0
1.55779,0.0562979,0
1.56784,0.0541945,0
1.57789,0.0523269,0
1.58794,0.0509462,0
1.59799,0.0492709,0
1.60804,0.0472961,0
1.61809,0.0457084,0
1.62814,0.0443569,0
1.63819,0.0426462,0
1.64824,0.040877,0
1.65829,0.0392454,0
1.66834,0.0378926,0
1.67839,0.0366319,0
1.68844,0.0352858,0
1.69849,0.0342958,0
1.70854,0.0334035,0
1.71859,0.0325023,0
1.72864,0.0315187,0
1.73869,0.030148,0
1.74874,0.0289711,0
1.75879,0.0281848,0
1.76884,0.0272205,0
1.77889,0.0261855,0
1.78894,0.0251231,0
1.79899,0.0242994,0
1.80905,0.023493,0
1.8191,0.022888,0
1.82915,0.0218858,0
1.8392,0.0214391,0
1.84925,0.0209998,0
1.8593,0.0202747,0
1.86935,0.0195689,0
1.8794,0.0189136,0
1.88945,0.0182688,0
1.8995,0.0177565,0
1.90955,0.0170038,0
1.9196,0.0164567,0
1.92965,0.0159486,0
1.9397,0.0155355,0
1.94975,0.015088,0
1.9598,0.0146229,0
1.96985,0.0143544,0
1.9799,0.0138894,0
1.98995,0.0134816,0
2,0.0129294,0
