# 20240927_193701
alpha,DtauRe,DtauIm
0,0,0
0.00314989,-0.0606419,0
0.00629978,-0.116468,0
0.00944968,-0.168023,0
0.0125996,-0.215842,0
0.0157495,-0.260446,0
0.0188994,-0.302333,0
0.0220492,-0.341978,0
0.0251991,-0.379824,0
0.028349,-0.416284,0
0.0314989,-0.451736,0
0.0346488,-0.486526,0
0.0377987,-0.520964,0
0.0409486,-0.555328,0
0.0440985,-0.589862,0
0.0472484,-0.624781,0
0.0503983,-0.660268,0
0.0535482,-0.696479,0
0.0566981,-0.733548,0
0.059848,-0.77158,0
0.0629978,-0.810663,0
0.0661477,-0.850864,0
0.0692976,-0.892236,0
0.0724475,-0.934815,0
0.0755974,-0.978626,0
0.0787473,-1.02369,0
0.0818972,-1.07,0
0.0850471,-1.11757,0
0.088197,-1.16639,0
0.0913469,-1.21646,0
0.0944968,-1.26776,0
0.0976467,-1.3203,0
0.100797,-1.37406,0
0.103946,-1.42905,0
0.107096,-1.48525,0
0.110246,-1.54268,0
0.113396,-1.60133,0
0.116546,-1.66123,0
0.119696,-1.7224,0
0.122846,-1.78485,0
0.125996,-1.84862,0
0.129146,-1.91374,0
0.132295,-1.98026,0
0.135445,-2.04823,0
0.138595,-2.1177,0
0.141745,-2.18873,0
0.144895,-2.26138,0
0.148045,-2.33573,0
0.151195,-2.41186,0
0.154345,-2.48985,0
0.157495,-2.56977,0
0.160645,-2.65172,0
0.163794,-2.73579,0
0.166944,-2.82207,0
0.170094,-2.91067,0
0.173244,-3.00167,0
0.176394,-3.09519,0
0.179544,-3.19131,0
0.182694,-3.29015,0
0.185844,-3.3918,0
0.188994,-3.49637,0
0.192143,-3.60396,0
0.195293,-3.71466,0
0.198443,-3.82859,0
0.201593,-3.94583,0
0.204743,-4.06649,0
0.207893,-4.19066,0
0.211043,-4.31844,0
0.214193,-4.4499,0
0.217343,-4.58515,0
0.220492,-4.72427,0
0.223642,-4.86735,0
0.226792,-5.01445,0
0.229942,-5.16567,0
0.233092,-5.32108,0
0.236242,-5.48076,0
0.239392,-5.64476,0
0.242542,-5.81316,0
0.245692,-5.98603,0
0.248842,-6.16343,0
0.251991,-6.34541,0
0.255141,-6.53204,0
0.258291,-6.72337,0
0.261441,-6.91944,0
0.264591,-7.12032,0
0.267741,-7.32605,0
0.270891,-7.53667,0
0.274041,-7.75223,0
0.277191,-7.97276,0
0.28034,-8.19831,0
0.28349,-8.42891,0
0.28664,-8.6646,0
0.28979,-8.9054,0
0.29294,-9.15136,0
0.29609,-9.40249,0
0.29924,-9.65883,0
0.30239,-9.9204,0
0.30554,-10.1872,0
0.308689,-10.4593,0
0.311839,-10.7367,0
0.314989,-11.0194,0
0.318139,-11.3074,0
0.321289,-11.6008,0
0.324439,-11.8995,0
0.327589,-12.2035,0
0.330739,-12.5129,0
0.333889,-12.8277,0
0.337038,-13.1478,0
0.340188,-13.4733,0
0.343338,-13.8042,0
0.346488,-14.1404,0
0.349638,-14.4819,0
0.352788,-14.8288,0
0.355938,-15.181,0
0.359088,-15.5385,0
0.362238,-15.9012,0
0.365388,-16.2693,0
0.368537,-16.6425,0
0.371687,-17.0209,0
0.374837,-17.4045,0
0.377987,-17.7932,0
0.381137,-18.1869,0
0.384287,-18.5857,0
0.387437,-18.9895,0
0.390587,-19.3983,0
0.393737,-19.8119,0
0.396886,-20.2303,0
0.400036,-20.6535,0
