# 20241009_163646
# primespec:	data/decay_convtest/spec_20241009_154507_1GeV/spectr.txt
# qmax:	0.990991
p,finalspecRe,finalspecIm
0,inf,0
0.0100503,inf,0
0.0201005,inf,0
0.0301508,inf,0
0.040201,inf,0
0.0502513,142.443,0
0.0603015,143.851,0
0.0703518,145.352,0
0.080402,146.535,0
0.0904523,147.723,0
0.100503,148.925,0
0.110553,149.879,0
0.120603,150.825,0
0.130653,151.925,0
0.140704,153.059,0
0.150754,154.398,0
0.160804,156.176,0
0.170854,158.536,0
0.180905,162.036,0
0.190955,166.794,0
0.201005,173.249,0
0.211055,181.413,0
0.221106,191.703,0
0.231156,204.228,0
0.241206,221.653,0
0.251256,244.937,0
0.261307,268.525,0
0.271357,282.671,0
0.281407,278.033,0
0.291457,250.536,0
0.301508,204.84,0
0.311558,151.795,0
0.321608,103.287,0
0.331658,65.9086,0
0.341709,40.9743,0
0.351759,26.4423,0
0.361809,18.9439,0
0.371859,15.1453,0
0.38191,12.7952,0
0.39196,10.9911,0
0.40201,9.64072,0
0.41206,8.74003,0
0.422111,8.11922,0
0.432161,7.63349,0
0.442211,7.27106,0
0.452261,7.01578,0
0.462312,6.7893,0
0.472362,6.55118,0
0.482412,6.32401,0
0.492462,6.11334,0
0.502513,5.887,0
0.512563,5.6277,0
0.522613,5.3702,0
0.532663,5.13273,0
0.542714,4.8862,0
0.552764,4.61387,0
0.562814,4.34558,0
0.572864,4.10962,0
0.582915,3.8879,0
0.592965,3.6524,0
0.603015,3.42239,0
0.613065,3.22344,0
0.623116,3.0445,0
0.633166,2.86188,0
0.643216,2.67447,0
0.653266,2.50698,0
0.663317,2.35754,0
0.673367,2.20704,0
0.683417,2.04702,0
0.693467,1.89828,0
0.703518,1.77014,0
0.713568,1.64815,0
0.723618,1.52098,0
0.733668,1.40121,0
0.743719,1.30083,0
0.753769,1.21287,0
0.763819,1.12352,0
0.773869,1.03484,0
0.78392,0.959027,0
0.79397,0.893156,0
0.80402,0.825919,0
0.81407,0.754583,0
0.824121,0.688793,0
0.834171,0.632764,0
0.844221,0.579099,0
0.854271,0.521639,0
0.864322,0.467804,0
0.874372,0.424539,0
0.884422,0.386733,0
0.894472,0.347646,0
0.904523,0.3092,0
0.914573,0.277016,0
0.924623,0.249869,0
0.934673,0.221315,0
0.944724,0.189998,0
0.954774,0.161219,0
0.964824,0.13725,0
0.974874,0.113485,0
0.984925,0.0876919,0
0.994975,0.0639248,0
1.00503,0.0452787,0
1.01508,0.0293172,0
1.02513,0.0127175,0
1.03518,0,0
1.04523,0,0
1.05528,0,0
1.06533,0,0
1.07538,0,0
1.08543,0,0
1.09548,0,0
1.10553,0,0
1.11558,0,0
1.12563,0,0
1.13568,0,0
1.14573,0,0
1.15578,0,0
1.16583,0,0
1.17588,0,0
1.18593,0,0
1.19598,0,0
1.20603,0,0
1.21608,0,0
1.22613,0,0
1.23618,0,0
1.24623,0,0
1.25628,0,0
1.26633,0,0
1.27638,0,0
1.28643,0,0
1.29648,0,0
1.30653,0,0
1.31658,0,0
1.32663,0,0
1.33668,0,0
1.34673,0,0
1.35678,0,0
1.36683,0,0
1.37688,0,0
1.38693,0,0
1.39698,0,0
1.40704,0,0
1.41709,0,0
1.42714,0,0
1.43719,0,0
1.44724,0,0
1.45729,0,0
1.46734,0,0
1.47739,0,0
1.48744,0,0
1.49749,0,0
1.50754,0,0
1.51759,0,0
1.52764,0,0
1.53769,0,0
1.54774,0,0
1.55779,0,0
1.56784,0,0
1.57789,0,0
1.58794,0,0
1.59799,0,0
1.60804,0,0
1.61809,0,0
1.62814,0,0
1.63819,0,0
1.64824,0,0
1.65829,0,0
1.66834,0,0
1.67839,0,0
1.68844,0,0
1.69849,0,0
1.70854,0,0
1.71859,0,0
1.72864,0,0
1.73869,0,0
1.74874,0,0
1.75879,0,0
1.76884,0,0
1.77889,0,0
1.78894,0,0
1.79899,0,0
1.80905,0,0
1.8191,0,0
1.82915,0,0
1.8392,0,0
1.84925,0,0
1.8593,0,0
1.86935,0,0
1.8794,0,0
1.88945,0,0
1.8995,0,0
1.90955,0,0
1.9196,0,0
1.92965,0,0
1.9397,0,0
1.94975,0,0
1.9598,0,0
1.96985,0,0
1.9799,0,0
1.98995,0,0
2,0,0
