# 20241120_092701
# primespec:	data/spectra_real_sigmamasses_consteps_20241119_171318/spec_20241119_231206/spectr.txt
# qmax:	3
# ma:	0.399
# mb:	0.14
# mc:	0.14
# B:	1
# Q:	1
# [DEBUG] pabc:	0.142128
# [DEBUG] Eabc:	0.1995
p,finalspecRe,finalspecIm
0,inf,0
0.0100503,inf,0
0.0201005,inf,0
0.0301508,inf,0
0.040201,1176.8,0
0.0502513,1216.2,0
0.0603015,1267.89,0
0.0703518,1331.95,0
0.080402,1413.44,0
0.0904523,1523.28,0
0.100503,1679.45,0
0.110553,1852.32,0
0.120603,1944.34,0
0.130653,1855.8,0
0.140704,1568.31,0
0.150754,1161.92,0
0.160804,758.968,0
0.170854,446.584,0
0.180905,247.309,0
0.190955,138.877,0
0.201005,85.1583,0
0.211055,57.2636,0
0.221106,39.9528,0
0.231156,27.8893,0
0.241206,19.4756,0
0.251256,13.5805,0
0.261307,9.32994,0
0.271357,6.36505,0
0.281407,4.46424,0
0.291457,3.2305,0
0.301508,2.32472,0
0.311558,1.65592,0
0.321608,1.22016,0
0.331658,0.941085,0
0.341709,0.737489,0
0.351759,0.591656,0
0.361809,0.505848,0
0.371859,0.453295,0
0.38191,0.410868,0
0.39196,0.377717,0
0.40201,0.354286,0
0.41206,0.332863,0
0.422111,0.31079,0
0.432161,0.292579,0
0.442211,0.278164,0
0.452261,0.265038,0
0.462312,0.252053,0
0.472362,0.24203,0
0.482412,0.232594,0
0.492462,0.222119,0
0.502513,0.21116,0
0.512563,0.200926,0
0.522613,0.189984,0
0.532663,0.178565,0
0.542714,0.167816,0
0.552764,0.15907,0
0.562814,0.150957,0
0.572864,0.1429,0
0.582915,0.135919,0
0.592965,0.129634,0
0.603015,0.123374,0
0.613065,0.116261,0
0.623116,0.110008,0
0.633166,0.103983,0
0.643216,0.0978812,0
0.653266,0.0914864,0
0.663317,0.0859804,0
0.673367,0.0817661,0
0.683417,0.0774751,0
0.693467,0.0735428,0
0.703518,0.0697975,0
0.713568,0.0665083,0
0.723618,0.0627913,0
0.733668,0.0595398,0
0.743719,0.0561946,0
0.753769,0.0531432,0
0.763819,0.0498134,0
0.773869,0.0470309,0
0.78392,0.0445015,0
0.79397,0.0424462,0
0.80402,0.0402334,0
0.81407,0.0382778,0
0.824121,0.0363675,0
0.834171,0.0346212,0
0.844221,0.0326739,0
0.854271,0.0307722,0
0.864322,0.0293108,0
0.874372,0.0278464,0
0.884422,0.0263892,0
0.894472,0.02533,0
0.904523,0.02404,0
0.914573,0.022809,0
0.924623,0.0219489,0
0.934673,0.0210114,0
0.944724,0.0199744,0
0.954774,0.0191639,0
0.964824,0.017739,0
0.974874,0.0169546,0
0.984925,0.0160914,0
0.994975,0.0152184,0
1.00503,0.0145184,0
1.01508,0.014002,0
1.02513,0.0134874,0
1.03518,0.0128758,0
1.04523,0.0123386,0
1.05528,0.0118104,0
1.06533,0.0111019,0
1.07538,0.0106572,0
1.08543,0.0101271,0
1.09548,0.00958618,0
1.10553,0.00926287,0
1.11558,0.00899389,0
1.12563,0.00868132,0
1.13568,0.0081683,0
1.14573,0.00785817,0
1.15578,0.00751339,0
1.16583,0.00716812,0
1.17588,0.00681831,0
1.18593,0.00644755,0
1.19598,0.00610531,0
1.20603,0.00574621,0
1.21608,0.00553082,0
1.22613,0.0055262,0
1.23618,0.00533927,0
1.24623,0.00510853,0
1.25628,0.00499319,0
1.26633,0.00476137,0
1.27638,0.0046027,0
1.28643,0.00443499,0
1.29648,0.00419168,0
1.30653,0.00409317,0
1.31658,0.00381251,0
1.32663,0.00368422,0
1.33668,0.00356863,0
1.34673,0.00349557,0
1.35678,0.00327932,0
1.36683,0.00308786,0
1.37688,0.00298706,0
1.38693,0.00296958,0
1.39698,0.00278968,0
1.40704,0.00262917,0
1.41709,0.00253601,0
1.42714,0.00249748,0
1.43719,0.0022859,0
1.44724,0.00226931,0
1.45729,0.0022223,0
1.46734,0.00206203,0
1.47739,0.00200087,0
1.48744,0.0019779,0
1.49749,0.00186575,0
1.50754,0.00191918,0
1.51759,0.00173589,0
1.52764,0.00166743,0
1.53769,0.00158377,0
1.54774,0.00152751,0
1.55779,0.00151239,0
1.56784,0.00149866,0
1.57789,0.00136245,0
1.58794,0.00130487,0
1.59799,0.00122493,0
1.60804,0.00123566,0
1.61809,0.00115611,0
1.62814,0.00111638,0
1.63819,0.00112016,0
1.64824,0.00112349,0
1.65829,0.0010563,0
1.66834,0.000986106,0
1.67839,0.00091589,0
1.68844,0.000893467,0
1.69849,0.000861529,0
1.70854,0.000794813,0
1.71859,0.000800584,0
1.72864,0.000817873,0
1.73869,0.000776062,0
1.74874,0.000783988,0
1.75879,0.000752611,0
1.76884,0.000788031,0
1.77889,0.000653719,0
1.78894,0.000637463,0
1.79899,0.000654332,0
1.80905,0.000677213,0
1.8191,0.000622631,0
1.82915,0.000543554,0
1.8392,0.000547837,0
1.84925,0.000556804,0
1.8593,0.00051011,0
1.86935,0.000409412,0
1.8794,0.000410356,0
1.88945,0.000354151,0
1.8995,0.000342051,0
1.90955,0.000326389,0
1.9196,0.000311083,0
1.92965,0.000313897,0
1.9397,0.000339376,0
1.94975,0.000273903,0
1.9598,0.000358532,0
1.96985,0.000389691,0
1.9799,0.000380487,0
1.98995,0.000255771,0
2,0.00025223,0
