# 20241009_165149
# primespec:	data/decay_convtest/spec_20241009_154507_6GeV/spectr.txt
# qmax:	5.996
p,finalspecRe,finalspecIm
0,146.168,0
0.0100503,146.081,0
0.0201005,146.414,0
0.0301508,146.84,0
0.040201,147.35,0
0.0502513,148.173,0
0.0603015,148.885,0
0.0703518,149.883,0
0.080402,150.668,0
0.0904523,151.535,0
0.100503,152.458,0
0.110553,153.172,0
0.120603,153.915,0
0.130653,154.83,0
0.140704,155.799,0
0.150754,156.978,0
0.160804,158.626,0
0.170854,160.878,0
0.180905,164.262,0
0.190955,168.919,0
0.201005,175.277,0
0.211055,183.357,0
0.221106,193.556,0
0.231156,206.019,0
0.241206,223.382,0
0.251256,246.586,0
0.261307,270.053,0
0.271357,284.179,0
0.281407,279.399,0
0.291457,251.817,0
0.301508,206.131,0
0.311558,153.119,0
0.321608,104.479,0
0.331658,67.1337,0
0.341709,42.2003,0
0.351759,27.6415,0
0.361809,20.1145,0
0.371859,16.2928,0
0.38191,13.9194,0
0.39196,12.0866,0
0.40201,10.7095,0
0.41206,9.79066,0
0.422111,9.14259,0
0.432161,8.63567,0
0.442211,8.25088,0
0.452261,7.9746,0
0.462312,7.72958,0
0.472362,7.46905,0
0.482412,7.22406,0
0.492462,6.99539,0
0.502513,6.75252,0
0.512563,6.47643,0
0.522613,6.20317,0
0.532663,5.95055,0
0.542714,5.68954,0
0.552764,5.40231,0
0.562814,5.12113,0
0.572864,4.87176,0
0.582915,4.63571,0
0.592965,4.3896,0
0.603015,4.14797,0
0.613065,3.93671,0
0.623116,3.74732,0
0.633166,3.5529,0
0.643216,3.35612,0
0.653266,3.17829,0
0.663317,3.01861,0
0.673367,2.8585,0
0.683417,2.68924,0
0.693467,2.53144,0
0.703518,2.39511,0
0.713568,2.26299,0
0.723618,2.12802,0
0.733668,1.99942,0
0.743719,1.89164,0
0.753769,1.79561,0
0.763819,1.69923,0
0.773869,1.60351,0
0.78392,1.52072,0
0.79397,1.44758,0
0.80402,1.37337,0
0.81407,1.29573,0
0.824121,1.2239,0
0.834171,1.16153,0
0.844221,1.10122,0
0.854271,1.03797,0
0.864322,0.978454,0
0.874372,0.929307,0
0.884422,0.885714,0
0.894472,0.841297,0
0.904523,0.79729,0
0.914573,0.760121,0
0.924623,0.727717,0
0.934673,0.693531,0
0.944724,0.657199,0
0.954774,0.623371,0
0.964824,0.594781,0
0.974874,0.566272,0
0.984925,0.535795,0
0.994975,0.507105,0
1.00503,0.484017,0
1.01508,0.463746,0
1.02513,0.4424,0
1.03518,0.421511,0
1.04523,0.403922,0
1.05528,0.388927,0
1.06533,0.372628,0
1.07538,0.354503,0
1.08543,0.337815,0
1.09548,0.323698,0
1.10553,0.309732,0
1.11558,0.29424,0
1.12563,0.27994,0
1.13568,0.268364,0
1.14573,0.258885,0
1.15578,0.248493,0
1.16583,0.237791,0
1.17588,0.22897,0
1.18593,0.22125,0
1.19598,0.21262,0
1.20603,0.202737,0
1.21608,0.194,0
1.22613,0.186525,0
1.23618,0.178776,0
1.24623,0.170984,0
1.25628,0.163151,0
1.26633,0.157679,0
1.27638,0.152729,0
1.28643,0.147502,0
1.29648,0.141656,0
1.30653,0.13665,0
1.31658,0.132761,0
1.32663,0.127921,0
1.33668,0.12234,0
1.34673,0.116953,0
1.35678,0.112782,0
1.36683,0.108988,0
1.37688,0.104633,0
1.38693,0.10023,0
1.39698,0.0973067,0
1.40704,0.0948385,0
1.41709,0.0916046,0
1.42714,0.088468,0
1.43719,0.0855751,0
1.44724,0.0832347,0
1.45729,0.0804319,0
1.46734,0.0769357,0
1.47739,0.0739253,0
1.48744,0.0716781,0
1.49749,0.0695097,0
1.50754,0.0670428,0
1.51759,0.0645511,0
1.52764,0.0630451,0
1.53769,0.0615964,0
1.54774,0.0596877,0
1.55779,0.0575998,0
1.56784,0.0555929,0
1.57789,0.0541383,0
1.58794,0.0523063,0
1.59799,0.0502789,0
1.60804,0.048386,0
1.61809,0.0469783,0
1.62814,0.0457927,0
1.63819,0.0444749,0
1.64824,0.0431036,0
1.65829,0.0421511,0
1.66834,0.0414395,0
1.67839,0.0401122,0
1.68844,0.0386853,0
1.69849,0.0373743,0
1.70854,0.0695498,0
1.71859,0.0351693,0
1.72864,0.0338927,0
1.73869,0.0328765,0
1.74874,0.0321388,0
1.75879,0.0314694,0
1.76884,0.0306674,0
1.77889,0.0298641,0
1.78894,0.0293122,0
1.79899,0.0284999,0
1.80905,0.0278005,0
1.8191,0.0268207,0
1.82915,0.0259782,0
1.8392,0.0252178,0
1.84925,0.0246587,0
1.8593,0.0238283,0
1.86935,0.0229122,0
1.8794,0.0225068,0
1.88945,0.0224382,0
1.8995,0.0219037,0
1.90955,0.021247,0
1.9196,0.0208708,0
1.92965,0.0203997,0
1.9397,0.0197634,0
1.94975,0.0190312,0
1.9598,0.0184238,0
1.96985,0.0178974,0
1.9799,0.0174809,0
1.98995,0.0169893,0
2,0.016693,0
