# 20241009_164832
# primespec:	data/decay_convtest/spec_20241009_154507_4GeV/spectr.txt
# qmax:	3.99399
p,finalspecRe,finalspecIm
0,146.168,0
0.0100503,146.081,0
0.0201005,146.414,0
0.0301508,146.84,0
0.040201,147.35,0
0.0502513,148.173,0
0.0603015,148.885,0
0.0703518,149.883,0
0.080402,150.668,0
0.0904523,151.535,0
0.100503,152.458,0
0.110553,153.172,0
0.120603,153.915,0
0.130653,154.83,0
0.140704,155.799,0
0.150754,156.978,0
0.160804,158.626,0
0.170854,160.867,0
0.180905,164.256,0
0.190955,168.914,0
0.201005,175.27,0
0.211055,183.348,0
0.221106,193.554,0
0.231156,206.015,0
0.241206,223.373,0
0.251256,246.564,0
0.261307,270.082,0
0.271357,284.187,0
0.281407,279.394,0
0.291457,251.865,0
0.301508,206.128,0
0.311558,153.036,0
0.321608,104.568,0
0.331658,67.1479,0
0.341709,42.2012,0
0.351759,27.6485,0
0.361809,20.12,0
0.371859,16.2903,0
0.38191,13.919,0
0.39196,12.0828,0
0.40201,10.7059,0
0.41206,9.78281,0
0.422111,9.13779,0
0.432161,8.63289,0
0.442211,8.24503,0
0.452261,7.96833,0
0.462312,7.72368,0
0.472362,7.46522,0
0.482412,7.21825,0
0.492462,6.99106,0
0.502513,6.7486,0
0.512563,6.47178,0
0.522613,6.19944,0
0.532663,5.94583,0
0.542714,5.68548,0
0.552764,5.3987,0
0.562814,5.11815,0
0.572864,4.86751,0
0.582915,4.63184,0
0.592965,4.38442,0
0.603015,4.14367,0
0.613065,3.93271,0
0.623116,3.74215,0
0.633166,3.54934,0
0.643216,3.35211,0
0.653266,3.17391,0
0.663317,3.01507,0
0.673367,2.85444,0
0.683417,2.68546,0
0.693467,2.52744,0
0.703518,2.39059,0
0.713568,2.25956,0
0.723618,2.12446,0
0.733668,1.99565,0
0.743719,1.88821,0
0.753769,1.79257,0
0.763819,1.69506,0
0.773869,1.59948,0
0.78392,1.51734,0
0.79397,1.4445,0
0.80402,1.3704,0
0.81407,1.29237,0
0.824121,1.22017,0
0.834171,1.15841,0
0.844221,1.0982,0
0.854271,1.03487,0
0.864322,0.97535,0
0.874372,0.926126,0
0.884422,0.882525,0
0.894472,0.83827,0
0.904523,0.794519,0
0.914573,0.757105,0
0.924623,0.724609,0
0.934673,0.690454,0
0.944724,0.654234,0
0.954774,0.620795,0
0.964824,0.59198,0
0.974874,0.563435,0
0.984925,0.532859,0
0.994975,0.504185,0
1.00503,0.481374,0
1.01508,0.46089,0
1.02513,0.439847,0
1.03518,0.418867,0
1.04523,0.401391,0
1.05528,0.386135,0
1.06533,0.369827,0
1.07538,0.351632,0
1.08543,0.335119,0
1.09548,0.321142,0
1.10553,0.30681,0
1.11558,0.291498,0
1.12563,0.277336,0
1.13568,0.265828,0
1.14573,0.256096,0
1.15578,0.24571,0
1.16583,0.235149,0
1.17588,0.226305,0
1.18593,0.218629,0
1.19598,0.210145,0
1.20603,0.200142,0
1.21608,0.191366,0
1.22613,0.18397,0
1.23618,0.176504,0
1.24623,0.16865,0
1.25628,0.160882,0
1.26633,0.15557,0
1.27638,0.150395,0
1.28643,0.145292,0
1.29648,0.139811,0
1.30653,0.134819,0
1.31658,0.130708,0
1.32663,0.125716,0
1.33668,0.120214,0
1.34673,0.114939,0
1.35678,0.11082,0
1.36683,0.106849,0
1.37688,0.102323,0
1.38693,0.098164,0
1.39698,0.0952231,0
1.40704,0.092285,0
1.41709,0.0896868,0
1.42714,0.0863556,0
1.43719,0.0838169,0
1.44724,0.0811934,0
1.45729,0.0785317,0
1.46734,0.0748775,0
1.47739,0.0718928,0
1.48744,0.0697449,0
1.49749,0.0673996,0
1.50754,0.0648625,0
1.51759,0.0627621,0
1.52764,0.0612014,0
1.53769,0.0595616,0
1.54774,0.0577972,0
1.55779,0.0557702,0
1.56784,0.0539839,0
1.57789,0.0524368,0
1.58794,0.0506066,0
1.59799,0.0485365,0
1.60804,0.0467043,0
1.61809,0.0452851,0
1.62814,0.0439753,0
1.63819,0.0425927,0
1.64824,0.0412961,0
1.65829,0.0403225,0
1.66834,0.0395989,0
1.67839,0.0384702,0
1.68844,0.0371544,0
1.69849,0.0359158,0
1.70854,0.0347633,0
1.71859,0.0336884,0
1.72864,0.0325869,0
1.73869,0.0311939,0
1.74874,0.0303984,0
1.75879,0.0295944,0
1.76884,0.0289337,0
1.77889,0.0280009,0
1.78894,0.0275661,0
1.79899,0.026948,0
1.80905,0.0263915,0
1.8191,0.0252363,0
1.82915,0.0243503,0
1.8392,0.0236187,0
1.84925,0.0230011,0
1.8593,0.0224222,0
1.86935,0.0216318,0
1.8794,0.0211937,0
1.88945,0.0207358,0
1.8995,0.0204423,0
1.90955,0.0197433,0
1.9196,0.0193961,0
1.92965,0.0190309,0
1.9397,0.0181401,0
1.94975,0.0175618,0
1.9598,0.0168562,0
1.96985,0.0165052,0
1.9799,0.0159054,0
1.98995,0.0156523,0
2,0.0152618,0
